Age,Age_Group,Gender,MaritalStatus,Education_Level,Department,JobRole,Job_Satisfaction_Level,Work_Life_Balance_Level,MonthlyIncome,OverTime,OverTime_Flag,YearsAtCompany,Tenure_Group,Attrition,Attrition_Flag,BusinessTravel,DistanceFromHome,Commute_Distance,High_Risk,Long_Without_Promo,Stock_Option_Level,Performance_Rating_Level,EmployeeNumber,EducationField
60,56-65,Male,Divorced,Master,Sales,Sales Executive,Very High,High,5220,Yes,1,11,10-20 years,No,0,Travel_Rarely,7,Far,0,0,Low,Good,1233,Marketing
32,26-35,Female,Married,Bachelor,Research & Development,Laboratory Technician,Medium,High,2743,No,0,2,0-2 years,No,0,Travel_Frequently,13,Very Far,1,0,Low,Outstanding,1234,Other
32,26-35,Female,Single,College,Research & Development,Research Scientist,High,High,4998,Yes,1,8,5-10 years,No,0,Travel_Frequently,2,Near,0,0,,Good,1235,Life Sciences
36,36-45,Female,Divorced,Bachelor,Research & Development,Manufacturing Director,Low,High,10252,Yes,1,7,5-10 years,No,0,Travel_Rarely,1,Near,1,1,Low,Outstanding,1237,Technical Degree
33,26-35,Male,Married,Bachelor,Research & Development,Research Scientist,Very High,High,2781,No,0,14,10-20 years,No,0,Travel_Rarely,9,Far,0,1,Low,Good,1238,Medical
40,36-45,Female,Divorced,Bachelor,Sales,Sales Executive,Medium,Very High,6852,No,0,5,2-5 years,No,0,Travel_Rarely,10,Far,1,0,Low,Good,1239,Technical Degree
25,18-25,Male,Single,Master,Sales,Sales Executive,Very High,High,4950,No,0,4,2-5 years,No,0,Travel_Rarely,10,Far,0,0,,Good,1240,Life Sciences
30,26-35,Male,Married,Bachelor,Research & Development,Research Scientist,Medium,High,3579,Yes,1,11,10-20 years,No,0,Travel_Rarely,1,Near,1,1,Low,Outstanding,1241,Medical
42,36-45,Female,Married,Doctor,Research & Development,Research Director,Low,High,13191,Yes,1,1,0-2 years,No,0,Travel_Frequently,26,Very Far,1,0,,Good,1242,Medical
35,26-35,Female,Married,College,Sales,Sales Executive,Very High,Medium,10377,Yes,1,13,10-20 years,No,0,Non-Travel,8,Far,1,1,Low,Good,1243,Marketing
27,26-35,Male,Married,Bachelor,Research & Development,Research Scientist,Low,Medium,2235,Yes,1,9,5-10 years,No,0,Travel_Rarely,14,Very Far,1,1,Medium,Good,1244,Life Sciences
54,46-55,Female,Divorced,Master,Research & Development,Manufacturing Director,High,Low,10502,No,0,5,2-5 years,No,0,Travel_Frequently,1,Near,1,0,Low,Good,1245,Life Sciences
44,36-45,Female,Married,Below College,Research & Development,Research Scientist,Very High,High,2011,No,0,10,5-10 years,No,0,Travel_Rarely,2,Near,0,1,Low,Good,1246,Life Sciences
19,18-25,Female,Single,Bachelor,Research & Development,Research Scientist,Medium,Very High,1859,Yes,1,1,0-2 years,Yes,1,Non-Travel,10,Far,1,0,,Outstanding,1248,Medical
29,26-35,Female,Divorced,Bachelor,Research & Development,Research Scientist,Very High,High,3760,No,0,3,2-5 years,No,0,Travel_Rarely,1,Near,0,0,High,Good,1249,Life Sciences
54,46-55,Male,Married,Bachelor,Research & Development,Research Director,Very High,High,17779,No,0,10,5-10 years,No,0,Travel_Rarely,3,Moderate,0,0,,Good,1250,Life Sciences
31,26-35,Male,Married,College,Research & Development,Healthcare Representative,Low,Medium,6833,Yes,1,6,5-10 years,No,0,Travel_Rarely,11,Very Far,1,0,,Good,1251,Medical
31,26-35,Female,Single,Bachelor,Research & Development,Healthcare Representative,Low,High,6812,No,0,10,5-10 years,No,0,Travel_Rarely,24,Very Far,1,0,,Good,1252,Medical
59,56-65,Female,Single,Bachelor,Sales,Sales Executive,Very High,High,5171,No,0,6,5-10 years,No,0,Travel_Rarely,3,Moderate,0,0,,Good,1254,Life Sciences
43,36-45,Male,Married,Bachelor,Research & Development,Research Director,Very High,High,19740,No,0,8,5-10 years,No,0,Travel_Rarely,3,Moderate,0,0,Low,Good,1255,Life Sciences
49,46-55,Male,Married,College,Research & Development,Manager,High,Very High,18711,No,0,1,0-2 years,No,0,Travel_Rarely,4,Moderate,0,0,Low,Good,1256,Medical
36,36-45,Male,Married,Bachelor,Research & Development,Research Scientist,Medium,Medium,3692,No,0,11,10-20 years,No,0,Travel_Frequently,3,Moderate,1,0,,Good,1257,Technical Degree
48,46-55,Male,Single,College,Research & Development,Laboratory Technician,Medium,Medium,2559,No,0,1,0-2 years,No,0,Travel_Rarely,2,Near,1,0,,Good,1258,Technical Degree
27,26-35,Male,Divorced,College,Research & Development,Research Scientist,High,High,2517,No,0,5,2-5 years,No,0,Travel_Rarely,4,Moderate,0,0,High,Good,1259,Life Sciences
29,26-35,Male,Divorced,Bachelor,Research & Development,Healthcare Representative,Very High,High,6623,Yes,1,6,5-10 years,No,0,Travel_Rarely,7,Far,0,0,Medium,Good,1260,Life Sciences
48,46-55,Male,Single,Bachelor,Research & Development,Research Director,Very High,Very High,18265,No,0,1,0-2 years,No,0,Travel_Rarely,1,Near,0,0,,Good,1263,Life Sciences
29,26-35,Female,Divorced,Bachelor,Research & Development,Research Director,Very High,Medium,16124,No,0,7,5-10 years,No,0,Travel_Rarely,1,Near,1,0,Medium,Good,1264,Life Sciences
34,26-35,Female,Married,Bachelor,Research & Development,Research Scientist,High,Medium,2585,No,0,1,0-2 years,No,0,Travel_Rarely,20,Very Far,1,0,,Good,1265,Technical Degree
44,36-45,Male,Married,Bachelor,Sales,Manager,Medium,High,18213,No,0,22,20+ years,No,0,Travel_Rarely,5,Moderate,1,1,Low,Good,1267,Marketing
33,26-35,Male,Divorced,Doctor,Sales,Sales Executive,High,High,8380,Yes,1,9,5-10 years,No,0,Travel_Rarely,10,Far,0,0,Medium,Good,1268,Marketing
19,18-25,Female,Single,Bachelor,Research & Development,Research Scientist,Very High,High,2994,Yes,1,1,0-2 years,No,0,Travel_Rarely,25,Very Far,0,0,,Good,1269,Life Sciences
23,18-25,Male,Married,College,Research & Development,Research Scientist,High,High,1223,No,0,1,0-2 years,No,0,Travel_Rarely,1,Near,0,0,Low,Outstanding,1270,Life Sciences
25,18-25,Male,Single,Below College,Sales,Sales Representative,Very High,High,1118,Yes,1,1,0-2 years,Yes,1,Travel_Frequently,24,Very Far,0,0,,Good,1273,Life Sciences
26,26-35,Male,Single,College,Research & Development,Research Scientist,Very High,Medium,2875,Yes,1,8,5-10 years,No,0,Travel_Rarely,4,Moderate,1,0,,Outstanding,1275,Life Sciences
45,36-45,Female,Single,Bachelor,Sales,Manager,Medium,High,18824,Yes,1,24,20+ years,Yes,1,Travel_Rarely,2,Near,1,0,,Good,1277,Marketing
55,46-55,Male,Divorced,Below College,Research & Development,Healthcare Representative,Medium,High,13577,Yes,1,33,20+ years,No,0,Non-Travel,8,Far,1,1,Low,Good,1278,Medical
21,18-25,Female,Single,College,Research & Development,Laboratory Technician,High,Low,2625,No,0,2,0-2 years,Yes,1,Travel_Frequently,10,Far,1,0,,Outstanding,1279,Life Sciences
46,46-55,Female,Married,College,Sales,Manager,Medium,High,18789,No,0,11,10-20 years,No,0,Travel_Rarely,4,Moderate,1,0,Low,Good,1280,Marketing
34,26-35,Female,Single,Bachelor,Sales,Sales Executive,Low,High,4538,Yes,1,3,2-5 years,No,0,Travel_Rarely,2,Near,1,0,,Good,1281,Marketing
51,46-55,Male,Divorced,Bachelor,Sales,Manager,Medium,Medium,19847,Yes,1,29,20+ years,No,0,Travel_Frequently,9,Far,1,1,Low,Outstanding,1282,Life Sciences
59,56-65,Male,Single,Master,Research & Development,Manufacturing Director,Very High,Medium,10512,No,0,9,5-10 years,No,0,Travel_Rarely,18,Very Far,1,1,,Good,1283,Medical
34,26-35,Female,Divorced,Bachelor,Research & Development,Laboratory Technician,Medium,Very High,4444,No,0,11,10-20 years,No,0,Travel_Frequently,19,Very Far,1,1,Medium,Good,1285,Medical
28,26-35,Male,Single,Master,Research & Development,Laboratory Technician,High,Medium,2154,Yes,1,4,2-5 years,No,0,Travel_Frequently,1,Near,1,0,,Good,1286,Medical
44,36-45,Male,Divorced,College,Research & Development,Manager,Low,Medium,19190,No,0,25,20+ years,No,0,Travel_Rarely,4,Moderate,1,1,Medium,Good,1288,Life Sciences
34,26-35,Male,Married,Bachelor,Human Resources,Human Resources,Medium,Very High,4490,No,0,10,5-10 years,No,0,Travel_Frequently,11,Very Far,1,0,Medium,Good,1289,Life Sciences
35,26-35,Male,Married,Below College,Research & Development,Research Scientist,High,High,3506,Yes,1,3,2-5 years,No,0,Travel_Rarely,6,Far,0,0,,Good,1291,Life Sciences
42,36-45,Female,Married,Master,Research & Development,Research Scientist,Medium,High,2372,Yes,1,1,0-2 years,No,0,Travel_Rarely,7,Far,1,0,,Good,1292,Medical
43,36-45,Female,Single,Master,Sales,Sales Executive,Very High,Very High,10231,No,0,21,20+ years,No,0,Travel_Rarely,4,Moderate,0,1,,Good,1293,Marketing
36,36-45,Female,Single,Master,Research & Development,Manufacturing Director,Medium,High,5410,Yes,1,16,10-20 years,No,0,Travel_Rarely,2,Near,1,1,,Good,1294,Life Sciences
44,36-45,Female,Married,Bachelor,Research & Development,Healthcare Representative,Very High,High,7978,No,0,10,5-10 years,Yes,1,Travel_Rarely,15,Very Far,0,0,Low,Good,1295,Medical
28,26-35,Male,Married,Bachelor,Research & Development,Laboratory Technician,Very High,High,3867,Yes,1,2,0-2 years,No,0,Travel_Frequently,2,Near,0,0,Low,Good,1296,Life Sciences
51,46-55,Female,Single,College,Research & Development,Laboratory Technician,High,Medium,2838,No,0,7,5-10 years,No,0,Travel_Frequently,6,Far,1,1,,Good,1297,Medical
30,26-35,Female,Single,College,Research & Development,Manufacturing Director,High,High,4695,Yes,1,8,5-10 years,No,0,Non-Travel,9,Far,0,0,,Good,1298,Medical
29,26-35,Female,Divorced,Bachelor,Research & Development,Laboratory Technician,High,High,3339,Yes,1,7,5-10 years,Yes,1,Travel_Rarely,7,Far,0,1,Medium,Good,1299,Technical Degree
28,26-35,Male,Single,Bachelor,Research & Development,Research Scientist,Low,Medium,2080,No,0,3,2-5 years,No,0,Travel_Rarely,1,Near,1,0,,Good,1301,Technical Degree
25,18-25,Female,Single,Bachelor,Research & Development,Research Scientist,Medium,Medium,2096,No,0,2,0-2 years,No,0,Travel_Rarely,1,Near,1,0,,Good,1303,Medical
32,26-35,Male,Married,Bachelor,Sales,Sales Executive,Very High,Very High,6209,No,0,10,5-10 years,No,0,Travel_Rarely,8,Far,0,0,Medium,Good,1304,Medical
45,36-45,Female,Single,Bachelor,Research & Development,Manager,Medium,High,18061,No,0,0,,No,0,Travel_Frequently,25,Very Far,1,0,,Outstanding,1306,Medical
39,36-45,Female,Divorced,Master,Research & Development,Manager,Medium,High,17123,Yes,1,19,10-20 years,No,0,Travel_Rarely,13,Very Far,1,1,Medium,Good,1307,Medical
58,56-65,Male,Divorced,Master,Research & Development,Research Scientist,High,High,2372,No,0,2,0-2 years,No,0,Travel_Rarely,23,Very Far,0,0,Medium,Good,1308,Life Sciences
32,26-35,Male,Married,College,Research & Development,Laboratory Technician,High,High,4883,No,0,10,5-10 years,Yes,1,Travel_Rarely,7,Far,0,0,Low,Good,1309,Life Sciences
39,36-45,Male,Single,Bachelor,Research & Development,Research Scientist,Low,High,3904,No,0,5,2-5 years,Yes,1,Travel_Rarely,23,Very Far,1,0,,Good,1310,Medical
30,26-35,Female,Married,Bachelor,Research & Development,Laboratory Technician,Very High,High,4627,No,0,9,5-10 years,No,0,Travel_Rarely,6,Far,0,1,Low,Good,1311,Technical Degree
36,36-45,Female,Married,Master,Research & Development,Healthcare Representative,High,High,7094,No,0,7,5-10 years,No,0,Travel_Rarely,10,Far,0,0,,Good,1312,Technical Degree
46,46-55,Female,Single,College,Human Resources,Human Resources,Low,Very High,3423,No,0,7,5-10 years,No,0,Travel_Rarely,1,Near,1,1,,Good,1314,Life Sciences
28,26-35,Female,Married,Bachelor,Research & Development,Laboratory Technician,Very High,High,6674,No,0,9,5-10 years,No,0,Non-Travel,1,Near,0,1,High,Good,1315,Life Sciences
50,46-55,Female,Married,Bachelor,Research & Development,Research Director,Low,High,16880,Yes,1,3,2-5 years,No,0,Travel_Rarely,28,Very Far,1,0,,Good,1317,Life Sciences
40,36-45,Male,Single,Master,Sales,Sales Executive,Medium,High,9094,Yes,1,5,2-5 years,Yes,1,Travel_Rarely,25,Very Far,1,0,,Good,1318,Marketing
52,46-55,Male,Single,Bachelor,Sales,Sales Executive,Medium,Medium,8446,Yes,1,8,5-10 years,Yes,1,Travel_Rarely,5,Moderate,1,1,,Good,1319,Life Sciences
30,26-35,Female,Married,Master,Research & Development,Manager,Low,High,11916,Yes,1,9,5-10 years,No,0,Travel_Rarely,17,Very Far,1,0,Medium,Outstanding,1321,Medical
39,36-45,Male,Single,College,Research & Development,Manufacturing Director,High,High,4534,No,0,8,5-10 years,No,0,Travel_Rarely,18,Very Far,0,0,,Good,1322,Life Sciences
31,26-35,Female,Divorced,Master,Sales,Sales Executive,High,Medium,9852,Yes,1,10,5-10 years,No,0,Non-Travel,2,Near,1,1,Low,Good,1324,Life Sciences
41,36-45,Male,Single,College,Sales,Sales Executive,Medium,High,6151,No,0,19,10-20 years,No,0,Non-Travel,10,Far,1,1,,Good,1329,Medical
31,26-35,Female,Single,Bachelor,Sales,Sales Representative,Medium,Very High,2302,Yes,1,3,2-5 years,Yes,1,Travel_Frequently,1,Near,1,0,,Good,1331,Life Sciences
44,36-45,Male,Married,Bachelor,Research & Development,Laboratory Technician,Low,Very High,2362,No,0,3,2-5 years,Yes,1,Travel_Rarely,3,Moderate,1,0,,Good,1333,Life Sciences
42,36-45,Male,Married,Below College,Research & Development,Manager,High,Medium,17861,Yes,1,20,10-20 years,No,0,Non-Travel,2,Near,1,0,,Good,1334,Life Sciences
55,46-55,Female,Married,College,Research & Development,Manager,High,High,19187,No,0,19,10-20 years,No,0,Travel_Rarely,2,Near,0,1,Low,Good,1336,Medical
56,56-65,Male,Single,Master,Human Resources,Manager,Medium,High,19717,No,0,7,5-10 years,No,0,Travel_Rarely,8,Far,1,1,,Good,1338,Life Sciences
40,36-45,Male,Divorced,College,Research & Development,Research Scientist,High,High,3544,No,0,4,2-5 years,No,0,Non-Travel,16,Very Far,0,0,Low,Good,1340,Life Sciences
34,26-35,Male,Divorced,Bachelor,Research & Development,Healthcare Representative,Very High,Medium,8500,No,0,9,5-10 years,No,0,Travel_Rarely,9,Far,1,0,Low,Good,1344,Life Sciences
40,36-45,Male,Single,Bachelor,Research & Development,Research Scientist,Very High,High,4661,No,0,9,5-10 years,No,0,Travel_Rarely,2,Near,0,1,,Good,1346,Life Sciences
41,36-45,Female,Divorced,Bachelor,Sales,Sales Executive,Low,High,4103,No,0,9,5-10 years,No,0,Travel_Frequently,1,Near,1,0,Low,Good,1349,Marketing
35,26-35,Male,Single,Master,Research & Development,Research Scientist,High,High,4249,Yes,1,9,5-10 years,No,0,Travel_Frequently,4,Moderate,0,0,,Good,1350,Life Sciences
51,46-55,Male,Divorced,Bachelor,Human Resources,Manager,Medium,High,14026,Yes,1,33,20+ years,No,0,Travel_Rarely,5,Moderate,1,0,Low,Good,1352,Life Sciences
38,36-45,Female,Divorced,College,Sales,Sales Executive,Low,High,6893,No,0,7,5-10 years,No,0,Travel_Rarely,2,Near,1,0,Low,Good,1355,Life Sciences
34,26-35,Female,Single,College,Sales,Sales Executive,Low,Very High,6125,No,0,10,5-10 years,No,0,Travel_Rarely,15,Very Far,1,1,,Good,1356,Medical
25,18-25,Male,Married,Below College,Research & Development,Laboratory Technician,Very High,Medium,3669,No,0,3,2-5 years,No,0,Travel_Rarely,19,Very Far,1,0,High,Good,1358,Medical
58,56-65,Female,Married,Master,Research & Development,Manufacturing Director,Low,Medium,10008,Yes,1,10,5-10 years,Yes,1,Travel_Rarely,7,Far,1,1,,Good,1360,Medical
40,36-45,Male,Married,Master,Research & Development,Laboratory Technician,Medium,High,2387,No,0,4,2-5 years,No,0,Travel_Rarely,1,Near,1,0,Low,Outstanding,1361,Life Sciences
36,36-45,Female,Married,Bachelor,Sales,Sales Executive,Low,Medium,4639,No,0,15,10-20 years,No,0,Travel_Frequently,7,Far,1,1,Low,Good,1362,Marketing
48,46-55,Male,Single,Bachelor,Research & Development,Manufacturing Director,Very High,High,7898,No,0,10,5-10 years,No,0,Travel_Rarely,4,Moderate,0,0,,Good,1363,Life Sciences
27,26-35,Female,Married,Bachelor,Sales,Sales Representative,Very High,High,2534,No,0,1,0-2 years,No,0,Travel_Rarely,11,Very Far,0,0,Low,Good,1364,Medical
51,46-55,Female,Single,College,Research & Development,Manufacturing Director,Medium,Medium,13142,No,0,5,2-5 years,No,0,Travel_Rarely,11,Very Far,1,0,,Good,1367,Technical Degree
18,,Female,Single,Bachelor,Research & Development,Laboratory Technician,Very High,Very High,1611,No,0,0,,No,0,Non-Travel,1,Near,0,0,,Good,1368,Life Sciences
35,26-35,Female,Married,Bachelor,Research & Development,Laboratory Technician,Very High,High,5363,No,0,9,5-10 years,No,0,Travel_Rarely,1,Near,0,0,Low,Good,1369,Medical
27,26-35,Male,Single,Below College,Sales,Sales Executive,Very High,High,5071,No,0,6,5-10 years,No,0,Travel_Frequently,2,Near,0,0,,Outstanding,1371,Life Sciences
55,46-55,Male,Single,Master,Sales,Sales Executive,High,Medium,13695,Yes,1,19,10-20 years,Yes,1,Travel_Rarely,13,Very Far,1,1,,Good,1372,Marketing
56,56-65,Male,Married,Bachelor,Research & Development,Manufacturing Director,Medium,High,13402,Yes,1,19,10-20 years,No,0,Travel_Rarely,23,Very Far,1,1,Low,Good,1373,Life Sciences
34,26-35,Female,Divorced,Below College,Research & Development,Research Scientist,High,High,2029,No,0,5,2-5 years,No,0,Non-Travel,26,Very Far,0,0,High,Outstanding,1374,Technical Degree
40,36-45,Female,Divorced,Below College,Research & Development,Healthcare Representative,High,High,6377,No,0,12,10-20 years,No,0,Travel_Rarely,2,Near,0,1,High,Outstanding,1375,Medical
34,26-35,Male,Married,Bachelor,Research & Development,Laboratory Technician,High,High,5429,No,0,8,5-10 years,No,0,Travel_Rarely,29,Very Far,0,1,Medium,Good,1377,Medical
31,26-35,Female,Single,Bachelor,Sales,Sales Representative,Very High,Very High,2785,No,0,1,0-2 years,Yes,1,Travel_Frequently,2,Near,0,0,,Good,1379,Life Sciences
35,26-35,Female,Married,Master,Sales,Sales Executive,High,Medium,4614,Yes,1,4,2-5 years,Yes,1,Travel_Frequently,18,Very Far,1,1,Low,Good,1380,Marketing
38,36-45,Male,Divorced,Bachelor,Research & Development,Research Scientist,High,High,2610,No,0,4,2-5 years,No,0,Travel_Frequently,7,Far,0,0,High,Good,1382,Life Sciences
34,26-35,Female,Single,Master,Research & Development,Healthcare Representative,Very High,Very High,6687,No,0,14,10-20 years,No,0,Travel_Rarely,2,Near,0,1,,Good,1383,Technical Degree
28,26-35,Male,Married,Bachelor,Sales,Sales Executive,Low,High,4724,No,0,5,2-5 years,No,0,Travel_Rarely,26,Very Far,1,0,Low,Good,1387,Life Sciences
31,26-35,Male,Married,Master,Research & Development,Manufacturing Director,High,Medium,6179,Yes,1,10,5-10 years,Yes,1,Travel_Rarely,22,Very Far,1,1,Medium,Good,1389,Medical
39,36-45,Male,Married,Master,Sales,Sales Executive,Very High,Very High,6120,Yes,1,5,2-5 years,No,0,Travel_Rarely,21,Very Far,0,0,Medium,Good,1390,Life Sciences
51,46-55,Male,Married,Bachelor,Sales,Sales Executive,Medium,High,10596,No,0,4,2-5 years,No,0,Travel_Frequently,2,Near,1,1,,Good,1391,Marketing
41,36-45,Female,Divorced,Bachelor,Research & Development,Research Scientist,Very High,Medium,5467,Yes,1,6,5-10 years,No,0,Travel_Frequently,22,Very Far,1,1,Medium,Good,1392,Life Sciences
37,36-45,Male,Married,Below College,Research & Development,Research Scientist,High,High,2996,Yes,1,6,5-10 years,No,0,Travel_Rarely,4,Moderate,0,0,,Good,1394,Life Sciences
33,26-35,Male,Married,Below College,Sales,Sales Executive,Very High,Very High,9998,No,0,5,2-5 years,No,0,Travel_Frequently,5,Moderate,0,0,,Good,1395,Life Sciences
32,26-35,Male,Married,Below College,Sales,Sales Executive,Medium,Medium,4078,Yes,1,3,2-5 years,No,0,Travel_Rarely,2,Near,1,0,High,Good,1396,Marketing
39,36-45,Male,Married,College,Research & Development,Healthcare Representative,High,High,10920,No,0,6,5-10 years,No,0,Non-Travel,25,Very Far,0,0,Low,Outstanding,1397,Life Sciences
25,18-25,Male,Married,Below College,Sales,Sales Executive,High,Medium,6232,No,0,3,2-5 years,No,0,Travel_Rarely,18,Very Far,1,0,,Good,1399,Life Sciences
52,46-55,Female,Married,College,Research & Development,Manufacturing Director,High,Medium,13247,Yes,1,5,2-5 years,No,0,Travel_Frequently,28,Very Far,1,0,Low,Good,1401,Medical
43,36-45,Female,Single,Bachelor,Research & Development,Research Scientist,High,Low,4081,Yes,1,20,10-20 years,No,0,Travel_Rarely,6,Far,1,0,,Good,1402,Medical
27,26-35,Female,Married,Bachelor,Sales,Sales Executive,Very High,High,5769,Yes,1,6,5-10 years,No,0,Travel_Rarely,10,Far,0,1,,Good,1403,Marketing
